195.211.155.153 - - "2014-06-17 00:09:34" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.13014 YaBrowser/13.12.1599.13014 Safari/537.36"
144.76.155.8 - - "2014-06-17 00:41:49" http://enginy.uib.es/index.php/enginy/article/download/72/51 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5"
144.76.163.48 - - "2014-06-17 00:41:50" http://enginy.uib.es/index.php/enginy/issue/view/8 200 "Mozilla/5.0 (Windows NT 6.1; U;WOW64; de;rv:11.0) Gecko Firefox/11.0"
93.171.98.68 bot - "2014-06-17 00:50:37" http://enginy.uib.es/index.php/enginy/article/download/64/47 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
181.50.195.102 - - "2014-06-17 01:00:44" http://enginy.uib.es/index.php/enginy/article/download/76/55 200 "Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0"
157.55.39.209 bot - "2014-06-17 01:43:24" http://enginy.uib.es/index.php/enginy/article/view/56 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
191.70.210.194 - - "2014-06-17 02:18:20" http://enginy.uib.es/index.php/enginy/article/download/59/41 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
207.102.138.158 - - "2014-06-17 02:19:28" http://enginy.uib.es/index.php/enginy/index 200 "Browserlet"
207.102.138.3 - - "2014-06-17 02:19:31" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4"
207.102.138.158 - - "2014-06-17 02:19:35" http://enginy.uib.es/index.php/enginy/index 200 "Browserlet"
207.102.138.158 - - "2014-06-17 02:19:36" http://enginy.uib.es/index.php/enginy/index 200 "Browserlet"
207.102.138.158 - - "2014-06-17 02:19:37" http://enginy.uib.es/index.php/enginy/index 200 "Browserlet"
189.238.113.195 - - "2014-06-17 02:29:42" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
189.238.113.195 - - "2014-06-17 02:35:06" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
157.55.39.223 bot - "2014-06-17 03:34:21" http://enginy.uib.es/index.php/enginy/article/view/91 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.35 bot - "2014-06-17 03:41:02" http://edicions.uib.es/ojs/index.php/Curs_OJS/issue/view/24 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
186.80.165.91 - - "2014-06-17 03:56:54" http://enginy.uib.es/index.php/enginy/article/download/56/38 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
186.2.11.190 - - "2014-06-17 05:01:25" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)"
144.76.163.48 - - "2014-06-17 05:03:08" http://enginy.uib.es/index.php/enginy/article/download/149/125 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.43 Safari/537.31"
174.129.228.67 bot - "2014-06-17 05:33:21" http://enginy.uib.es/index.php/enginy/article/download/73/52 200 "ia_archiver (+http://www.alexa.com/site/help/webmasters; crawler@alexa.com)"
37.58.100.227 bot - "2014-06-17 06:17:02" http://enginy.uib.es/index.php/enginy/issue/view/8 200 "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
66.249.64.244 bot - "2014-06-17 06:30:12" http://enginy.uib.es/index.php/enginy/article/view/33 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.81 bot - "2014-06-17 06:37:20" http://edicions.uib.es/ojs/index.php/enginy/article/view/15 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 06:47:40" http://enginy.uib.es/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
37.59.30.39 - - "2014-06-17 06:47:52" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
66.249.64.244 bot - "2014-06-17 06:53:15" http://enginy.uib.es/index.php/enginy/article/view/58 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 06:58:40" http://enginy.uib.es/index.php/enginy/article/download/49/31 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 06:58:52" http://enginy.uib.es/index.php/enginy/article/view/33 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:01:50" http://edicions.uib.es/ojs/index.php/enginy/article/view/24 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 07:02:31" http://enginy.uib.es/index.php/enginy/article/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
37.59.30.39 - - "2014-06-17 07:05:18" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
66.249.64.231 bot - "2014-06-17 07:05:21" http://edicions.uib.es/ojs/index.php/enginy/article/view/60 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.76 bot - "2014-06-17 07:06:43" http://edicions.uib.es/ojs/index.php/enginy/article/view/8 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:07:26" http://edicions.uib.es/ojs/index.php/enginy/article/view/1 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:07:28" http://edicions.uib.es/ojs/index.php/enginy/article/view/22 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:08:25" http://edicions.uib.es/ojs/index.php/enginy/article/download/15/73 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 07:10:04" http://enginy.uib.es/index.php/enginy/article/download/144/119 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:18:54" http://edicions.uib.es/ojs/index.php/enginy/article/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.81 bot - "2014-06-17 07:21:00" http://edicions.uib.es/ojs/index.php/enginy/article/download/15/73 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.76 bot - "2014-06-17 07:21:39" http://edicions.uib.es/ojs/index.php/enginy/article/download/5/68 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:27:27" http://edicions.uib.es/ojs/index.php/enginy/article/download/5/68 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.81 bot - "2014-06-17 07:30:00" http://edicions.uib.es/ojs/index.php/enginy/article/download/12/90 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:34:46" http://edicions.uib.es/ojs/index.php/enginy/article/view/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 07:35:41" http://enginy.uib.es/index.php/enginy/article/view/86 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.76 bot - "2014-06-17 07:44:03" http://edicions.uib.es/ojs/index.php/enginy/article/download/12/90 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.76 bot - "2014-06-17 07:47:54" http://edicions.uib.es/ojs/index.php/enginy/article/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 07:51:55" http://edicions.uib.es/ojs/index.php/enginy/article/view/65 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 07:54:20" http://enginy.uib.es/index.php/enginy/article/download/78/57 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.76 bot - "2014-06-17 08:02:24" http://edicions.uib.es/ojs/index.php/enginy/article/view/89 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.234 bot - "2014-06-17 09:12:47" http://enginy.uib.es/index.php/enginy/article/download/32/16 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.234 bot - "2014-06-17 09:20:55" http://enginy.uib.es/index.php/enginy/article/view/23 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 09:25:51" http://enginy.uib.es/index.php/enginy/article/download/11/74 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 09:30:26" http://enginy.uib.es/index.php/enginy/article/view/60 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
194.224.234.225 - - "2014-06-17 09:33:58" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
66.249.64.234 bot - "2014-06-17 09:59:24" http://enginy.uib.es/index.php/enginy/article/view/54 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 10:04:32" http://enginy.uib.es/index.php/enginy/article/download/86/78 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 10:04:34" http://enginy.uib.es/index.php/enginy/article/view/47 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 10:08:13" http://enginy.uib.es/index.php/enginy/article/view/42 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 10:11:13" http://enginy.uib.es/index.php/enginy/article/view/14 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.234 bot - "2014-06-17 10:14:43" http://enginy.uib.es/index.php/enginy/article/view/55 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.234 bot - "2014-06-17 10:18:06" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 10:21:52" http://enginy.uib.es/index.php/enginy/article/view/35 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 10:25:23" http://enginy.uib.es/index.php/enginy/article/view/48 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 10:34:08" http://enginy.uib.es/index.php/enginy/article/view/44 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
157.55.39.222 bot - "2014-06-17 10:35:18" http://enginy.uib.es/index.php/enginy/article/view/7 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.239 bot - "2014-06-17 10:39:03" http://enginy.uib.es/index.php/enginy/article/view/37 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 10:39:16" http://enginy.uib.es/index.php/enginy/article/view/34 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.239 bot - "2014-06-17 10:42:42" http://enginy.uib.es/index.php/enginy/article/view/32 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
202.46.49.36 - - "2014-06-17 10:55:27" http://enginy.uib.es/index.php/enginy/article/view/20 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0"
207.46.13.35 bot - "2014-06-17 11:13:18" http://enginy.uib.es/index.php/enginy/article/view/35 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
202.46.49.189 - - "2014-06-17 11:14:40" http://edicions.uib.es/ojs/index.php/enginy/article/view/86 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0"
66.249.64.244 bot - "2014-06-17 11:31:28" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
72.233.72.155 - - "2014-06-17 11:48:53" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.16) Gecko/20110323 Ubuntu/10.10 (maverick) Firefox/3.6.16"
148.251.69.136 - - "2014-06-17 12:14:48" http://enginy.uib.es/index.php/enginy/article/download/56/38 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
66.249.67.205 bot - "2014-06-17 12:48:04" http://enginy.uib.es/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.170.133.24 - - "2014-06-17 12:52:15" http://enginy.uib.es/index.php/enginy/article/download/28/12 200 "Mozilla/5.0 (Linux; Android 4.4.2; XT1032 Build/KLB20.9-1.10-1.24-1.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.141 Mobile Safari/537.36"
61.135.190.221 - - "2014-06-17 12:58:19" http://edicions.uib.es/ojs/index.php/enginy/article/download/96/112 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15"
10.170.168.123 - - "2014-06-17 12:59:30" http://enginy.uib.es/index.php/enginy/article/download/28/12 200 "Mozilla/5.0 (Windows NT 6.1; rv:29.0) Gecko/20100101 Firefox/29.0"
208.107.72.37 bot - "2014-06-17 12:59:56" http://edicions.uib.es/ojs/index.php/enginy/article/view/42 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
10.170.168.123 - - "2014-06-17 13:01:09" http://enginy.uib.es/index.php/enginy/article/view/28 200 "Mozilla/5.0 (Windows NT 6.1; rv:29.0) Gecko/20100101 Firefox/29.0"
157.55.39.209 bot - "2014-06-17 13:20:26" http://enginy.uib.es/index.php/enginy/article/view/78 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.76 bot - "2014-06-17 13:20:34" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 14:00:14" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.71 bot - "2014-06-17 14:00:15" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.244 bot - "2014-06-17 14:20:28" http://enginy.uib.es/index.php/enginy/article/download/58/40 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
79.9.199.122 - - "2014-06-17 14:20:42" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
157.55.39.234 bot - "2014-06-17 15:18:30" http://enginy.uib.es/index.php/enginy/article/download/55/37 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.222 bot - "2014-06-17 15:20:00" http://enginy.uib.es/index.php/Materialidades/article/view/134 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.74.113 bot - "2014-06-17 15:30:17" http://enginy.uib.es/index.php/enginy/article/download/50/32 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
81.9.166.215 - - "2014-06-17 15:45:22" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; .NET4.0E)"
81.184.188.87 - - "2014-06-17 15:57:47" http://enginy.uib.es/index.php/enginy/article/download/64/47 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
81.184.188.87 - - "2014-06-17 16:01:08" http://enginy.uib.es/index.php/enginy/article/download/64/47 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
172.16.151.11 - - "2014-06-17 16:46:16" http://enginy.uib.es/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0"
66.249.74.113 bot - "2014-06-17 16:56:52" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
198.27.82.146 bot - "2014-06-17 17:16:03" http://edicions.uib.cat/ojs/index.php/enginy/article/view/19 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
198.27.82.146 bot - "2014-06-17 17:16:28" http://edicions.uib.cat/ojs/index.php/enginy/article/view/7 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
198.27.82.146 bot - "2014-06-17 17:16:35" http://edicions.uib.cat/ojs/index.php/enginy/article/view/78 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
62.82.34.106 - - "2014-06-17 17:17:37" http://enginy.uib.es/index.php/enginy/article/download/51/33 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
62.82.34.106 - - "2014-06-17 17:17:46" http://enginy.uib.es/index.php/enginy/article/download/51/33 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
66.249.74.113 bot - "2014-06-17 18:02:02" http://enginy.uib.es/index.php/enginy/article/download/25/9 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
201.157.19.2 - - "2014-06-17 18:21:46" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
201.157.19.2 - - "2014-06-17 18:21:58" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
10.28.39.125 - - "2014-06-17 18:23:11" http://enginy.uib.es/index.php/enginy/article/download/56/38 200 "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
10.28.39.125 - - "2014-06-17 18:28:41" http://enginy.uib.es/index.php/enginy/article/download/56/38 200 "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
187.155.64.155 - - "2014-06-17 18:37:42" http://enginy.uib.es/index.php/enginy/article/view/11 200 "Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0"
66.249.67.64 bot - "2014-06-17 18:37:48" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/134 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.67.121 bot - "2014-06-17 18:48:52" http://edicions.uib.es/ojs/index.php/enginy/article/view/32 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.67.108 bot - "2014-06-17 18:49:18" http://edicions.uib.es/ojs/index.php/enginy/article/view/31 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
186.78.81.11 - - "2014-06-17 18:49:19" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
66.249.67.51 bot - "2014-06-17 18:49:36" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/134 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.67.95 bot - "2014-06-17 19:02:12" http://edicions.uib.es/ojs/index.php/enginy/article/download/86/78 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.67.95 bot - "2014-06-17 19:10:16" http://edicions.uib.es/ojs/index.php/enginy/article/download/11/74 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.67.108 bot - "2014-06-17 19:12:01" http://edicions.uib.es/ojs/index.php/enginy/article/view/57 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.74.113 bot - "2014-06-17 19:15:01" http://enginy.uib.es/index.php/enginy/article/download/76/55 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
178.255.215.79 bot - "2014-06-17 19:19:25" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
66.249.67.108 bot - "2014-06-17 19:35:48" http://edicions.uib.es/ojs/index.php/enginy/article/view/23 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
68.180.225.45 bot - "2014-06-17 19:38:10" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
148.206.49.39 - - "2014-06-17 19:40:12" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
