172.22.40.39 - - "2015-01-08 17:14:12" http://edicions.uib.cat/ojs/index.php/enginy/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0"
189.143.173.233 - - "2015-01-08 17:12:42" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
88.198.56.239 - - "2015-01-08 17:17:36" http://enginy.uib.es/index.php/enginy/article/view/52 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; WOW64; en-US; rv:2.0.4) Gecko/20120718 AskTbAVR-IDW/3.12.5.17700 Firefox/14.0.1"
66.249.65.6 bot - "2015-01-08 17:45:37" http://edicions.uib.cat/ojs/index.php/crtc/article/view/307 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.94 bot - "2015-01-08 17:46:28" http://enginy.uib.es/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2015-01-08 17:48:07" http://edicions.uib.cat/ojs/index.php/crtc/article/view/171 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.94 bot - "2015-01-08 17:49:52" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.87 bot - "2015-01-08 17:54:20" http://enginy.uib.es/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.80 bot - "2015-01-08 18:00:14" http://enginy.uib.es/index.php/Materialidades/issue/download/40/4 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.94 bot - "2015-01-08 18:00:39" http://enginy.uib.es/index.php/Materialidades/issue/download/40/6 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.78.87 bot - "2015-01-08 18:01:10" http://enginy.uib.es/index.php/Materialidades/issue/download/40/5 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
